API Endpoint Name,Column Name,DataType,Nullable,MaxLength,Scale,Annotations.NAV.LabelId,Annotations.NAV.NavType,Annotations.NAV.AllowEditOnCreate,Annotations.NAV.AllowEdit
SalesOrderSalesLines,Item_Reference_No,Edm.String,,50,,Item Reference No.,NAV.NavType/String,,
SalesOrderSalesLines,ShpfyOrderNo,Edm.String,,50,,Shopify Order No.,NAV.NavType/String,FALSE,FALSE
SalesOrderSalesLines,IC_Partner_Code,Edm.String,,20,,IC Partner Code,NAV.NavType/String,,
SalesOrderSalesLines,IC_Partner_Ref_Type,Edm.String,,,,IC Partner Ref. Type,NAV.NavType/String,,
SalesOrderSalesLines,IC_Partner_Reference,Edm.String,,20,,IC Partner Reference,NAV.NavType/String,,
SalesOrderSalesLines,IC_Item_Reference,Edm.String,,50,,IC Item Reference No.,NAV.NavType/String,,
SalesOrderSalesLines,Variant_Code,Edm.String,,10,,Variant Code,NAV.NavType/String,,
SalesOrderSalesLines,Substitution_Available,Edm.Boolean,,,,Substitution Available,NAV.NavType/Bool,FALSE,FALSE
SalesOrderSalesLines,Purchasing_Code,Edm.String,,10,,Purchasing Code,NAV.NavType/String,,
SalesOrderSalesLines,Nonstock,Edm.Boolean,,,,Catalog,NAV.NavType/Bool,FALSE,FALSE
SalesOrderSalesLines,Gen_Bus_Posting_Group,Edm.String,,20,,Gen. Bus. Posting Group,NAV.NavType/String,,
SalesOrderSalesLines,Gen_Prod_Posting_Group,Edm.String,,20,,Gen. Prod. Posting Group,NAV.NavType/String,,
SalesOrderSalesLines,VAT_Bus_Posting_Group,Edm.String,,20,,VAT Bus. Posting Group,NAV.NavType/String,,
SalesOrderSalesLines,VAT_Prod_Posting_Group,Edm.String,,20,,VAT Prod. Posting Group,NAV.NavType/String,,
SalesOrderSalesLines,Description,Edm.String,,100,,Description,NAV.NavType/String,,
SalesOrderSalesLines,Description_2,Edm.String,,50,,Description 2,NAV.NavType/String,,
SalesOrderSalesLines,Drop_Shipment,Edm.Boolean,,,,Drop Shipment,NAV.NavType/Bool,,
SalesOrderSalesLines,Special_Order,Edm.Boolean,,,,Special Order,NAV.NavType/Bool,FALSE,FALSE
SalesOrderSalesLines,Return_Reason_Code,Edm.String,,10,,Return Reason Code,NAV.NavType/String,,
SalesOrderSalesLines,Location_Code,Edm.String,,10,,Location Code,NAV.NavType/String,,
SalesOrderSalesLines,Bin_Code,Edm.String,,20,,Bin Code,NAV.NavType/String,,
SalesOrderSalesLines,Sust_Account_No,Edm.String,,20,,Sustainability Account No.,NAV.NavType/String,,
SalesOrderSalesLines,Control50,Edm.String,,,,Reserve,NAV.NavType/String,,
SalesOrderSalesLines,Quantity,Edm.Decimal,,,Variable,Quantity,NAV.NavType/Real,,
SalesOrderSalesLines,Qty_to_Assemble_to_Order,Edm.Decimal,,,Variable,Qty. to Assemble to Order,NAV.NavType/Real,,
SalesOrderSalesLines,Reserved_Quantity,Edm.Decimal,,,Variable,Reserved Quantity,NAV.NavType/Real,FALSE,FALSE
SalesOrderSalesLines,Unit_of_Measure_Code,Edm.String,,10,,Unit of Measure Code,NAV.NavType/String,,
SalesOrderSalesLines,Unit_of_Measure,Edm.String,,50,,Unit of Measure,NAV.NavType/String,,
SalesOrderSalesLines,Unit_Cost_LCY,Edm.Decimal,,,Variable,Unit Cost (LCY),NAV.NavType/Real,,
SalesOrderSalesLines,SalesPriceExist,Edm.Boolean,,,,Sales Price Exists,NAV.NavType/Bool,FALSE,FALSE
SalesOrderSalesLines,Unit_Price,Edm.Decimal,,,Variable,Unit Price,NAV.NavType/Real,,
SalesOrderSalesLines,Tax_Liable,Edm.Boolean,,,,Tax Liable,NAV.NavType/Bool,FALSE,FALSE
SalesOrderSalesLines,Tax_Area_Code,Edm.String,,20,,Tax Area Code,NAV.NavType/String,,
SalesOrderSalesLines,Tax_Group_Code,Edm.String,,20,,Tax Group Code,NAV.NavType/String,,
SalesOrderSalesLines,Line_Discount_Percent,Edm.Decimal,,,Variable,Line Discount %,NAV.NavType/Real,,
SalesOrderSalesLines,Line_Amount,Edm.Decimal,,,Variable,Line Amount,NAV.NavType/Real,,
SalesOrderSalesLines,Service_Commitments,Edm.Int32,,,,Subscription Lines,NAV.NavType/Int,FALSE,FALSE
SalesOrderSalesLines,Customer_Contract_No,Edm.String,,,,Customer Subscription Contract No.,NAV.NavType/String,FALSE,FALSE
SalesOrderSalesLines,Vendor_Contract_No,Edm.String,,,,Vendor Subscription Contract No.,NAV.NavType/String,FALSE,FALSE
SalesOrderSalesLines,Allocation_Account_No,Edm.String,,20,,Allocation Account No.,NAV.NavType/String,,
SalesOrderSalesLines,SalesLineDiscExists,Edm.Boolean,,,,Sales Line Disc. Exists,NAV.NavType/Bool,FALSE,FALSE
SalesOrderSalesLines,Line_Discount_Amount,Edm.Decimal,,,Variable,Line Discount Amount,NAV.NavType/Real,,
SalesOrderSalesLines,Prepayment_Percent,Edm.Decimal,,,Variable,Prepayment %,NAV.NavType/Real,,
SalesOrderSalesLines,Prepmt_Line_Amount,Edm.Decimal,,,Variable,Prepmt. Line Amount,NAV.NavType/Real,,
SalesOrderSalesLines,Prepmt_Amt_Inv,Edm.Decimal,,,Variable,Prepmt. Amt. Inv.,NAV.NavType/Real,FALSE,FALSE
SalesOrderSalesLines,Allow_Invoice_Disc,Edm.Boolean,,,,Allow Invoice Disc.,NAV.NavType/Bool,,
SalesOrderSalesLines,Inv_Discount_Amount,Edm.Decimal,,,Variable,Inv. Discount Amount,NAV.NavType/Real,FALSE,FALSE
SalesOrderSalesLines,Inv_Disc_Amount_to_Invoice,Edm.Decimal,,,Variable,Inv. Disc. Amount to Invoice,NAV.NavType/Real,FALSE,FALSE
SalesOrderSalesLines,Qty_to_Ship,Edm.Decimal,,,Variable,Qty. to Ship,NAV.NavType/Real,,
SalesOrderSalesLines,Quantity_Shipped,Edm.Decimal,,,Variable,Quantity Shipped,NAV.NavType/Real,FALSE,FALSE
SalesOrderSalesLines,Qty_to_Invoice,Edm.Decimal,,,Variable,Qty. to Invoice,NAV.NavType/Real,,
SalesOrderSalesLines,Quantity_Invoiced,Edm.Decimal,,,Variable,Quantity Invoiced,NAV.NavType/Real,FALSE,FALSE
SalesOrderSalesLines,Total_CO2e,Edm.Decimal,,,Variable,Total CO2e,NAV.NavType/Real,,
SalesOrderSalesLines,Prepmt_Amt_to_Deduct,Edm.Decimal,,,Variable,Prepmt Amt to Deduct,NAV.NavType/Real,,
SalesOrderSalesLines,Prepmt_Amt_Deducted,Edm.Decimal,,,Variable,Prepmt Amt Deducted,NAV.NavType/Real,FALSE,FALSE
SalesOrderSalesLines,Allow_Item_Charge_Assignment,Edm.Boolean,,,,Allow Item Charge Assignment,NAV.NavType/Bool,,
SalesOrderSalesLines,Qty_to_Assign,Edm.Decimal,,,Variable,Qty. to Assign,NAV.NavType/Real,FALSE,FALSE
SalesOrderSalesLines,Item_Charge_Qty_to_Handle,Edm.Decimal,,,Variable,Item Charge Qty. to Handle,NAV.NavType/Real,FALSE,FALSE
SalesOrderSalesLines,Qty_Assigned,Edm.Decimal,,,Variable,Qty. Assigned,NAV.NavType/Real,FALSE,FALSE
SalesOrderSalesLines,Requested_Delivery_Date,Edm.Date,,,,Requested Delivery Date,NAV.NavType/Date,,
SalesOrderSalesLines,Promised_Delivery_Date,Edm.Date,,,,Promised Delivery Date,NAV.NavType/Date,,
SalesOrderSalesLines,Planned_Delivery_Date,Edm.Date,,,,Planned Delivery Date,NAV.NavType/Date,,
SalesOrderSalesLines,Planned_Shipment_Date,Edm.Date,,,,Planned Shipment Date,NAV.NavType/Date,,
SalesOrderSalesLines,Shipment_Date,Edm.Date,,,,Shipment Date,NAV.NavType/Date,,
SalesOrderSalesLines,Shipping_Agent_Code,Edm.String,,10,,Shipping Agent Code,NAV.NavType/String,,
SalesOrderSalesLines,Shipping_Agent_Service_Code,Edm.String,,10,,Shipping Agent Service Code,NAV.NavType/String,,
SalesOrderSalesLines,Shipping_Time,Edm.String,,,,Shipping Time,NAV.NavType/String,,
SalesOrderSalesLines,Work_Type_Code,Edm.String,,10,,Work Type Code,NAV.NavType/String,,
SalesOrderSalesLines,Whse_Outstanding_Qty,Edm.Decimal,,,Variable,Whse. Outstanding Qty.,NAV.NavType/Real,FALSE,FALSE
SalesOrderSalesLines,Whse_Outstanding_Qty_Base,Edm.Decimal,,,Variable,Whse. Outstanding Qty. (Base),NAV.NavType/Real,FALSE,FALSE
SalesOrderSalesLines,ATO_Whse_Outstanding_Qty,Edm.Decimal,,,Variable,ATO Whse. Outstanding Qty.,NAV.NavType/Real,FALSE,FALSE
SalesOrderSalesLines,ATO_Whse_Outstd_Qty_Base,Edm.Decimal,,,Variable,ATO Whse. Outstd. Qty. (Base),NAV.NavType/Real,FALSE,FALSE
SalesOrderSalesLines,Outbound_Whse_Handling_Time,Edm.String,,,,Outbound Whse. Handling Time,NAV.NavType/String,,
SalesOrderSalesLines,Blanket_Order_No,Edm.String,,20,,Blanket Order No.,NAV.NavType/String,,
SalesOrderSalesLines,Blanket_Order_Line_No,Edm.Int32,,,,Blanket Order Line No.,NAV.NavType/Int,,
SalesOrderSalesLines,FA_Posting_Date,Edm.Date,,,,FA Posting Date,NAV.NavType/Date,,
SalesOrderSalesLines,Depr_until_FA_Posting_Date,Edm.Boolean,,,,Depr. until FA Posting Date,NAV.NavType/Bool,,
SalesOrderSalesLines,Depreciation_Book_Code,Edm.String,,10,,Depreciation Book Code,NAV.NavType/String,,
SalesOrderSalesLines,Use_Duplication_List,Edm.Boolean,,,,Use Duplication List,NAV.NavType/Bool,,
SalesOrderSalesLines,Duplicate_in_Depreciation_Book,Edm.String,,10,,Duplicate in Depreciation Book,NAV.NavType/String,,
SalesOrderSalesLines,Appl_from_Item_Entry,Edm.Int32,,,,Appl.-from Item Entry,NAV.NavType/Int,,
SalesOrderSalesLines,Appl_to_Item_Entry,Edm.Int32,,,,Appl.-to Item Entry,NAV.NavType/Int,,
SalesOrderSalesLines,Deferral_Code,Edm.String,,10,,Deferral Code,NAV.NavType/String,,
SalesOrderSalesLines,Shortcut_Dimension_1_Code,Edm.String,,20,,Shortcut Dimension 1 Code,NAV.NavType/String,,
SalesOrderSalesLines,Shortcut_Dimension_2_Code,Edm.String,,20,,Shortcut Dimension 2 Code,NAV.NavType/String,,
SalesOrderSalesLines,ShortcutDimCode3,Edm.String,,,,ShortcutDimCode3,NAV.NavType/String,,
SalesOrderSalesLines,ShortcutDimCode4,Edm.String,,,,ShortcutDimCode4,NAV.NavType/String,,
SalesOrderSalesLines,ShortcutDimCode5,Edm.String,,,,ShortcutDimCode5,NAV.NavType/String,,
SalesOrderSalesLines,ShortcutDimCode6,Edm.String,,,,ShortcutDimCode6,NAV.NavType/String,,
SalesOrderSalesLines,ShortcutDimCode7,Edm.String,,,,ShortcutDimCode7,NAV.NavType/String,,
SalesOrderSalesLines,ShortcutDimCode8,Edm.String,,,,ShortcutDimCode8,NAV.NavType/String,,
SalesOrderSalesLines,Gross_Weight,Edm.Decimal,,,Variable,Unit Gross Weight,NAV.NavType/Real,,
SalesOrderSalesLines,Net_Weight,Edm.Decimal,,,Variable,Unit Net Weight,NAV.NavType/Real,,
SalesOrderSalesLines,Unit_Volume,Edm.Decimal,,,Variable,Unit Volume,NAV.NavType/Real,,
SalesOrderSalesLines,Units_per_Parcel,Edm.Decimal,,,Variable,Units per Parcel,NAV.NavType/Real,,
SalesOrderSalesLines,Attached_to_Line_No,Edm.Int32,,,,Attached to Line No.,NAV.NavType/Int,FALSE,FALSE
SalesOrderSalesLines,Attached_Lines_Count,Edm.Int32,,,,Attached Lines Count,NAV.NavType/Int,FALSE,FALSE
SalesOrderSalesLines,VAT_Bus_Posting_Group_PHL,Edm.String,,20,,VAT Bus. Posting Group,NAV.NavType/String,,
SalesOrderSalesLines,WHT_Business_Posting_Group_PHL,Edm.String,,20,,WHT Business Posting Group,NAV.NavType/String,,
SalesOrderSalesLines,WHT_Product_Posting_Group_PHL,Edm.String,,20,,WHT Product Posting Group,NAV.NavType/String,,
SalesOrderSalesLines,TotalSalesLine_Line_Amount,Edm.Decimal,,,Variable,Subtotal Excl. VAT,NAV.NavType/Real,FALSE,FALSE
SalesOrderSalesLines,Invoice_Discount_Amount,Edm.Decimal,,,Variable,Invoice Discount Amount,NAV.NavType/Real,,
SalesOrderSalesLines,Invoice_Disc_Pct,Edm.Decimal,,,Variable,Invoice Discount %,NAV.NavType/Real,,
SalesOrderSalesLines,Total_Amount_Excl_VAT,Edm.Decimal,,,Variable,Total Amount Excl. VAT,NAV.NavType/Real,FALSE,FALSE
SalesOrderSalesLines,Total_VAT_Amount,Edm.Decimal,,,Variable,Total VAT,NAV.NavType/Real,FALSE,FALSE
SalesOrderSalesLines,Total_Amount_Incl_VAT,Edm.Decimal,,,Variable,Total Amount Incl. VAT,NAV.NavType/Real,FALSE,FALSE
UserTaskSetComplete,ID,Edm.Int32,FALSE,,,ID,NAV.NavType/Int,,FALSE
UserTaskSetComplete,Title,Edm.String,,250,,Subject,NAV.NavType/String,,
UserTaskSetComplete,CDCTitle,Edm.String,,250,,Subject,NAV.NavType/String,,
UserTaskSetComplete,Due_DateTime,Edm.DateTimeOffset,,,,Due Date,NAV.NavType/DateTime,,
UserTaskSetComplete,Priority,Edm.String,,,,Priority,NAV.NavType/String,,
UserTaskSetComplete,Percent_Complete,Edm.Int32,,,,% Complete,NAV.NavType/Int,,
UserTaskSetComplete,Assigned_To_User_Name,Edm.String,,50,,User Assigned To,NAV.NavType/String,FALSE,FALSE
UserTaskSetComplete,User_Task_Group_Assigned_To,Edm.String,,20,,User Task Group,NAV.NavType/String,,
UserTaskSetComplete,Created_DateTime,Edm.DateTimeOffset,,,,Created Date,NAV.NavType/DateTime,FALSE,FALSE
UserTaskSetComplete,Completed_DateTime,Edm.DateTimeOffset,,,,Completed Date,NAV.NavType/DateTime,,
UserTaskSetComplete,Start_DateTime,Edm.DateTimeOffset,,,,Start Date,NAV.NavType/DateTime,,
UserTaskSetComplete,Created_By_User_Name,Edm.String,,50,,User Created By,NAV.NavType/String,FALSE,FALSE
UserTaskSetComplete,Completed_By_User_Name,Edm.String,,50,,User Completed By,NAV.NavType/String,FALSE,FALSE
DimensionSets,Dimension_Set_ID,Edm.Int32,FALSE,,,Dimension Set ID,NAV.NavType/Int,,FALSE
DimensionSets,Value_Count,Edm.Int32,,,,Value_Count,NAV.NavType/Int,FALSE,FALSE
DimensionSets,Dimension_1_Value_Code,Edm.String,FALSE,20,,Dimension Value Code,NAV.NavType/String,,FALSE
DimensionSets,Dimension_1_Value_Name,Edm.String,,50,,Name,NAV.NavType/String,FALSE,FALSE
DimensionSets,Dimension_2_Value_Code,Edm.String,FALSE,20,,Dimension Value Code,NAV.NavType/String,,FALSE
DimensionSets,Dimension_2_Value_Name,Edm.String,,50,,Name,NAV.NavType/String,FALSE,FALSE
DimensionSets,Dimension_3_Value_Code,Edm.String,FALSE,20,,Dimension Value Code,NAV.NavType/String,,FALSE
DimensionSets,Dimension_3_Value_Name,Edm.String,,50,,Name,NAV.NavType/String,FALSE,FALSE
DimensionSets,Dimension_4_Value_Code,Edm.String,FALSE,20,,Dimension Value Code,NAV.NavType/String,,FALSE
DimensionSets,Dimension_4_Value_Name,Edm.String,,50,,Name,NAV.NavType/String,FALSE,FALSE
DimensionSets,Dimension_5_Value_Code,Edm.String,FALSE,20,,Dimension Value Code,NAV.NavType/String,,FALSE
DimensionSets,Dimension_5_Value_Name,Edm.String,,50,,Name,NAV.NavType/String,FALSE,FALSE
DimensionSets,Dimension_6_Value_Code,Edm.String,FALSE,20,,Dimension Value Code,NAV.NavType/String,,FALSE
DimensionSets,Dimension_6_Value_Name,Edm.String,,50,,Name,NAV.NavType/String,FALSE,FALSE
DimensionSets,Dimension_7_Value_Code,Edm.String,FALSE,20,,Dimension Value Code,NAV.NavType/String,,FALSE
DimensionSets,Dimension_7_Value_Name,Edm.String,,50,,Name,NAV.NavType/String,FALSE,FALSE
DimensionSets,Dimension_8_Value_Code,Edm.String,FALSE,20,,Dimension Value Code,NAV.NavType/String,,FALSE
DimensionSets,Dimension_8_Value_Name,Edm.String,,50,,Name,NAV.NavType/String,FALSE,FALSE
ItemSalesAndProfit,No,Edm.String,FALSE,20,,No.,NAV.NavType/String,,FALSE
ItemSalesAndProfit,Description,Edm.String,,100,,Description,NAV.NavType/String,FALSE,FALSE
ItemSalesAndProfit,Gen_Prod_Posting_Group,Edm.String,,20,,Gen. Prod. Posting Group,NAV.NavType/String,FALSE,FALSE
ItemSalesAndProfit,Item_Disc_Group,Edm.String,,20,,Item Disc. Group,NAV.NavType/String,FALSE,FALSE
ItemSalesAndProfit,Item_Tracking_Code,Edm.String,,10,,Item Tracking Code,NAV.NavType/String,FALSE,FALSE
ItemSalesAndProfit,Profit,Edm.Decimal,,,Variable,Profit %,NAV.NavType/Real,FALSE,FALSE
ItemSalesAndProfit,Scrap,Edm.Decimal,,,Variable,Scrap %,NAV.NavType/Real,FALSE,FALSE
ItemSalesAndProfit,Sales_Unit_of_Measure,Edm.String,,10,,Sales Unit of Measure,NAV.NavType/String,FALSE,FALSE
ItemSalesAndProfit,Standard_Cost,Edm.Decimal,,,Variable,Standard Cost,NAV.NavType/Real,FALSE,FALSE
ItemSalesAndProfit,Unit_Cost,Edm.Decimal,,,Variable,Unit Cost,NAV.NavType/Real,FALSE,FALSE
ItemSalesAndProfit,Unit_Price,Edm.Decimal,,,Variable,Unit Price,NAV.NavType/Real,FALSE,FALSE
ItemSalesAndProfit,Unit_Volume,Edm.Decimal,,,Variable,Unit Volume,NAV.NavType/Real,FALSE,FALSE
ItemSalesAndProfit,Vendor_No,Edm.String,,20,,Vendor No.,NAV.NavType/String,FALSE,FALSE
ItemSalesAndProfit,Purch_Unit_of_Measure,Edm.String,,10,,Purch. Unit of Measure,NAV.NavType/String,FALSE,FALSE
ItemSalesAndProfit,COGS_LCY,Edm.Decimal,,,Variable,Cost Amount (Actual),NAV.NavType/Real,FALSE,FALSE
ItemSalesAndProfit,Inventory,Edm.Decimal,,,Variable,Quantity,NAV.NavType/Real,FALSE,FALSE
ItemSalesAndProfit,Net_Change,Edm.Decimal,,,Variable,Quantity,NAV.NavType/Real,FALSE,FALSE
ItemSalesAndProfit,Net_Invoiced_Qty,Edm.Decimal,,,Variable,Invoiced Quantity,NAV.NavType/Real,FALSE,FALSE
ItemSalesAndProfit,Purchases_LCY,Edm.Decimal,,,Variable,Purchase Amount (Actual),NAV.NavType/Real,FALSE,FALSE
ItemSalesAndProfit,Purchases_Qty,Edm.Decimal,,,Variable,Invoiced Quantity,NAV.NavType/Real,FALSE,FALSE
ItemSalesAndProfit,Sales_LCY,Edm.Decimal,,,Variable,Sales Amount (Actual),NAV.NavType/Real,FALSE,FALSE
ItemSalesAndProfit,Sales_Qty,Edm.Decimal,,,Variable,Invoiced Quantity,NAV.NavType/Real,FALSE,FALSE
ItemSalesAndProfit,VendorName,Edm.String,,100,,Name,NAV.NavType/String,FALSE,FALSE
ItemSalesAndProfit,AuxiliaryIndex1,Edm.String,FALSE,20,,No.,NAV.NavType/String,,FALSE
ItemSalesByCustomer,Entry_No,Edm.Int32,FALSE,,,Entry No.,NAV.NavType/Int,,FALSE
ItemSalesByCustomer,Document_No,Edm.String,,20,,Document No.,NAV.NavType/String,FALSE,FALSE
ItemSalesByCustomer,Posting_Date,Edm.Date,,,,Posting Date,NAV.NavType/Date,FALSE,FALSE
ItemSalesByCustomer,Item_No,Edm.String,,20,,Item No.,NAV.NavType/String,FALSE,FALSE
ItemSalesByCustomer,Item_Ledger_Entry_Quantity,Edm.Decimal,,,Variable,Item Ledger Entry Quantity,NAV.NavType/Real,FALSE,FALSE
ItemSalesByCustomer,Dimension_Set_ID,Edm.Int32,,,,Dimension Set ID,NAV.NavType/Int,FALSE,FALSE
ItemSalesByCustomer,CustomerNo,Edm.String,FALSE,20,,No.,NAV.NavType/String,,FALSE
ItemSalesByCustomer,Name,Edm.String,,100,,Name,NAV.NavType/String,FALSE,FALSE
ItemSalesByCustomer,Description,Edm.String,,100,,Description,NAV.NavType/String,FALSE,FALSE
ItemSalesByCustomer,Gen_Prod_Posting_Group,Edm.String,,20,,Gen. Prod. Posting Group,NAV.NavType/String,FALSE,FALSE
ItemSalesByCustomer,AuxiliaryIndex1,Edm.String,FALSE,20,,No.,NAV.NavType/String,,FALSE
SalesDashboard,Entry_No,Edm.Int32,FALSE,,,Entry No.,NAV.NavType/Int,,FALSE
SalesDashboard,Document_No,Edm.String,,20,,Document No.,NAV.NavType/String,FALSE,FALSE
SalesDashboard,Posting_Date,Edm.Date,,,,Posting Date,NAV.NavType/Date,FALSE,FALSE
SalesDashboard,Entry_Type,Edm.String,,4,,Entry Type,NAV.NavType/String,FALSE,FALSE
SalesDashboard,Quantity,Edm.Decimal,,,Variable,Quantity,NAV.NavType/Real,FALSE,FALSE
SalesDashboard,Dimension_Set_ID,Edm.Int32,,,,Dimension Set ID,NAV.NavType/Int,FALSE,FALSE
SalesDashboard,Sales_Amount_Actual,Edm.Decimal,,,Variable,Sales Amount (Actual),NAV.NavType/Real,FALSE,FALSE
SalesDashboard,Sales_Amount_Expected,Edm.Decimal,,,Variable,Sales Amount (Expected),NAV.NavType/Real,FALSE,FALSE
SalesDashboard,Cost_Amount_Actual,Edm.Decimal,,,Variable,Cost Amount (Actual),NAV.NavType/Real,FALSE,FALSE
SalesDashboard,Cost_Amount_Expected,Edm.Decimal,,,Variable,Cost Amount (Expected),NAV.NavType/Real,FALSE,FALSE
SalesDashboard,CountryRegionName,Edm.String,,50,,Name,NAV.NavType/String,FALSE,FALSE
SalesDashboard,CustomerName,Edm.String,,100,,Name,NAV.NavType/String,FALSE,FALSE
SalesDashboard,Customer_Posting_Group,Edm.String,,20,,Customer Posting Group,NAV.NavType/String,FALSE,FALSE
SalesDashboard,Customer_Disc_Group,Edm.String,,20,,Customer Disc. Group,NAV.NavType/String,FALSE,FALSE
SalesDashboard,City,Edm.String,,30,,City,NAV.NavType/String,FALSE,FALSE
SalesDashboard,Description,Edm.String,,100,,Description,NAV.NavType/String,FALSE,FALSE
SalesDashboard,SalesPersonName,Edm.String,,50,,Name,NAV.NavType/String,FALSE,FALSE
SalesDashboard,AuxiliaryIndex1,Edm.String,FALSE,10,,Code,NAV.NavType/String,,FALSE
SalesDashboard,AuxiliaryIndex2,Edm.String,FALSE,20,,No.,NAV.NavType/String,,FALSE
SalesDashboard,AuxiliaryIndex3,Edm.String,FALSE,20,,No.,NAV.NavType/String,,FALSE
SalesDashboard,AuxiliaryIndex4,Edm.String,FALSE,20,,Code,NAV.NavType/String,,FALSE
SalesOpportunities,No,Edm.String,FALSE,20,,No.,NAV.NavType/String,,FALSE
SalesOpportunities,Description,Edm.String,,100,,Description,NAV.NavType/String,FALSE,FALSE
SalesOpportunities,Creation_Date,Edm.Date,,,,Creation Date,NAV.NavType/Date,FALSE,FALSE
SalesOpportunities,Closed,Edm.Boolean,,,,Closed,NAV.NavType/Bool,FALSE,FALSE
SalesOpportunities,Sales_Cycle_Code,Edm.String,,10,,Sales Cycle Code,NAV.NavType/String,FALSE,FALSE
SalesOpportunities,Date_Closed,Edm.Date,,,,Date Closed,NAV.NavType/Date,FALSE,FALSE
SalesOpportunities,Priority,Edm.String,,4,,Priority,NAV.NavType/String,FALSE,FALSE
SalesOpportunities,Status,Edm.String,,4,,Status,NAV.NavType/String,FALSE,FALSE
SalesOpportunities,Calcd_Current_Value_LCY,Edm.Decimal,,,Variable,Calcd. Current Value (LCY),NAV.NavType/Real,FALSE,FALSE
SalesOpportunities,Chances_of_Success,Edm.Decimal,,,Variable,Chances of Success %,NAV.NavType/Real,FALSE,FALSE
SalesOpportunities,Completed,Edm.Decimal,,,Variable,Completed %,NAV.NavType/Real,FALSE,FALSE
SalesOpportunities,Contact_Name,Edm.String,,100,,Name,NAV.NavType/String,FALSE,FALSE
SalesOpportunities,Estimated_Closing_Date,Edm.Date,,,,Estimated Close Date,NAV.NavType/Date,FALSE,FALSE
SalesOpportunities,Salesperson_Name,Edm.String,,50,,Name,NAV.NavType/String,FALSE,FALSE
SalesOpportunities,Estimated_Value_LCY,Edm.Decimal,,,Variable,Estimated Value (LCY),NAV.NavType/Real,FALSE,FALSE
SalesOpportunities,Contact_Company_Name,Edm.String,,100,,Name,NAV.NavType/String,FALSE,FALSE
SalesOrdersBySalesPerson,ItemNo,Edm.String,,20,,No.,NAV.NavType/String,FALSE,FALSE
SalesOrdersBySalesPerson,ItemDescription,Edm.String,,100,,Description,NAV.NavType/String,FALSE,FALSE
SalesOrdersBySalesPerson,Document_No,Edm.String,FALSE,20,,Document No.,NAV.NavType/String,,FALSE
SalesOrdersBySalesPerson,Amount,Edm.Decimal,,,Variable,Amount,NAV.NavType/Real,FALSE,FALSE
SalesOrdersBySalesPerson,Line_No,Edm.Int32,FALSE,,,Line No.,NAV.NavType/Int,,FALSE
SalesOrdersBySalesPerson,Dimension_Set_ID,Edm.Int32,,,,Dimension Set ID,NAV.NavType/Int,FALSE,FALSE
SalesOrdersBySalesPerson,Posting_Date,Edm.Date,,,,Posting Date,NAV.NavType/Date,FALSE,FALSE
